Ensembl_ID,TCGA-V1-A8MM-01A,TCGA-EJ-A46H-01A,TCGA-V1-A8MK-01A,TCGA-X4-A8KS-01A,TCGA-VP-A87C-01A,TCGA-EJ-A46I-01A,TCGA-EJ-7321-01A,TCGA-EJ-7321-11A,TCGA-KK-A59Z-01A,TCGA-G9-6378-01A,TCGA-EJ-8469-01A,TCGA-KK-A59X-01A,TCGA-HC-8257-01A,TCGA-HC-8259-01A,TCGA-HC-8259-11A,TCGA-HC-8260-01A,TCGA-HC-8260-11A,TCGA-QU-A6IO-01A,TCGA-HC-A4ZV-01A,TCGA-VP-A87J-01A,TCGA-KK-A8IF-01A,TCGA-EJ-A65M-01A,TCGA-KK-A6DY-01A,TCGA-VP-A875-01A,TCGA-KC-A4BL-01A,TCGA-KK-A6E5-01A,TCGA-G9-7509-01A,TCGA-EJ-5511-01A,TCGA-VP-A87E-01A,TCGA-EJ-7789-01A,TCGA-EJ-7789-11A,TCGA-VN-A88M-01A,TCGA-YL-A8HO-01A,TCGA-V1-A8MU-01A,TCGA-EJ-A65E-01A,TCGA-V1-A8WL-01A,TCGA-V1-A8MF-01A,TCGA-V1-A8WN-01A,TCGA-HC-8256-01A,TCGA-HC-7737-01A,TCGA-HC-7737-11A,TCGA-HC-8261-01A,TCGA-KK-A6E3-01A,TCGA-EJ-7782-01A,TCGA-EJ-7782-11A,TCGA-G9-7523-01A,TCGA-KK-A6E2-01A,TCGA-HC-7077-01A,TCGA-KK-A7AV-01A,TCGA-V1-A8ML-01A,TCGA-V1-A8MG-01A,TCGA-YL-A9WK-01A,TCGA-HC-8258-01A,TCGA-HC-8258-01B,TCGA-HC-8258-11A,TCGA-KK-A7AW-01A,TCGA-EJ-8470-01A,TCGA-VN-A88R-01A,TCGA-KC-A4BN-01A,TCGA-XJ-A83G-01A,TCGA-KK-A5A1-01A,TCGA-KK-A8I5-01A,TCGA-J4-8198-01A,TCGA-KK-A6E4-01A
ENSG00000139865.15,10.95492329,10.26561505,10.81378119,10.80332392,10.64745843,10.04984855,10.3376219,11.57742883,10.46964182,9.915879379,9.87958325,11.10656294,11.23541594,11.07948478,10.87651695,11.62753388,10.66711154,10.26209485,10.38909352,10.26209485,10.91363743,10.44501485,10.39660478,11.17866485,10.48582931,10.05934446,10.54978467,11.35149141,11.11439305,11.08878824,10.67507492,10.55842071,10.08746284,10.77561028,11.1792871,9.77148947,9.463524373,11.36796071,10.56700537,10.72195361,2.807354922,11.20701432,8.918863237,10.72536626,10.34096276,10.35645197,10.96866679,10.62205182,10.06069593,10.04302728,10.49785184,9.625708843,11.47370575,11.10263189,4.0,8.636624621,11.48733762,10.666224,10.7903485,10.04028972,10.18115226,10.92629599,11.39553414,10.14974712
ENSG00000139926.14,9.224001674,12.41996018,11.74104558,10.10590851,11.27670602,11.5526691,10.59898297,12.46582146,10.87113518,11.47471995,8.957102042,9.654636029,10.53040634,10.72451385,12.08878824,11.88455213,11.89330153,9.675957033,9.562242424,9.033423002,7.266786541,10.14338321,10.80735492,9.469641817,11.66266838,10.27262978,11.23182118,11.68255574,10.56319627,8.535275377,12.09044328,8.73809226,11.62067804,11.25856603,10.37829486,10.04302728,9.438791853,11.64700864,10.40514146,10.62570884,11.92962828,10.70390357,10.97584797,10.51569984,12.074476,12.25236977,10.31514956,9.192292814,10.13442632,10.11634396,10.48482289,9.978710459,11.26209485,10.4429435,11.06069593,6.918863237,10.91886324,7.845490051,10.56128795,8.566054038,9.30833903,9.982993575,11.90463462,9.632995197
ENSG00000141469.15,8.885696373,14.04789074,12.84450963,12.18735207,10.46454575,12.49085088,10.88034881,13.95855272,10.79603961,12.3278333,8.194756854,8.13442632,9.83447105,8.348728154,13.78647385,13.87728413,15.08601179,11.76155123,8.375039431,7.787902559,8.044394119,11.25856603,11.6110248,7.0,13.72280753,11.41785251,11.60640521,10.21674586,8.252665432,7.988684687,14.34124082,9.744833837,13.39057204,11.56843119,12.33706434,10.93737382,11.32811389,12.40832974,11.04712391,10.3858624,6.108524457,11.77602172,11.61378946,10.58590145,13.79998984,8.098032083,9.603626345,9.56414949,11.55218876,9.505811554,11.85992297,7.451211112,13.65597786,11.37991982,9.301496195,7.607330314,12.47116713,8.154818109,9.903881846,9.505811554,7.882643049,5.906890596,12.15069929,9.642051693
ENSG00000144481.15,15.08870544,13.99788513,14.07806739,14.62519513,12.86244364,13.56176526,14.3422136,14.20403615,10.10328781,12.56724311,14.35107726,15.36662957,13.07948478,15.6694941,12.2285181,14.62153681,12.02340784,11.88187871,12.61792656,16.0610547,13.9432474,15.88462368,15.33182668,16.40554038,13.92453418,13.97109444,15.55901852,14.86437963,13.8725787,15.69579921,14.32853469,13.34346334,12.8963324,14.70076481,15.82959887,14.44216597,11.2737956,14.72430067,15.59927362,13.14815877,5.044394119,16.43159554,14.94146032,15.26872474,13.00211178,13.62067804,15.52671318,15.40277893,13.24347154,16.0357227,13.02462026,12.52991853,16.00400095,12.50531536,6.409390936,14.07664861,15.78790256,15.02820825,13.64001893,14.93902818,13.96821678,14.34144933,14.24889116,14.62342429
ENSG00000145936.7,10.01262454,11.73301532,12.02236781,10.96144969,11.11504365,11.35974956,9.499845887,12.35093918,11.06810648,11.95383268,8.238404739,9.592457037,9.01402047,11.08281434,12.55098721,10.94617524,11.91026796,10.36303963,8.915879379,8.64385619,8.108524457,10.71596199,10.06608919,8.784634846,11.39392668,10.22400167,11.13891172,11.37612539,10.55650605,7.876516947,11.81418188,9.063395081,11.33259606,11.98263713,9.292321633,10.4655664,9.451211112,11.72366094,9.529430554,10.62479546,12.16898544,10.52258153,11.63617144,10.30833903,11.06743436,13.14974712,8.511752654,8.330916878,9.554588852,10.77231457,10.12670447,10.83368075,11.04302728,10.53138146,10.75321675,9.022367813,9.37721053,9.447083226,9.453270634,9.052568051,9.105908509,10.26209485,11.44501485,10.06608919
ENSG00000146070.15,9.620219826,9.523561956,11.44966454,9.381542951,11.73978061,9.303780748,13.5144675,11.05596023,11.08015131,8.252665432,11.01262454,10.41256985,11.37340896,13.25429051,10.83289001,11.96144969,10.11374217,8.751544059,9.990103964,14.11983275,10.37503943,10.66444728,13.26707927,12.44320258,10.37177664,10.8494051,11.88187871,13.47078596,8.409390936,11.50630758,11.12023788,12.14752294,10.50581155,10.76155123,10.83762793,10.12282799,10.6926155,11.36796071,10.79766153,9.984418459,9.497851837,10.96506276,10.7984718,9.211888295,10.63662462,9.50779464,13.58613609,12.8535045,9.665335917,11.16176174,8.903881846,10.88264305,10.61654884,8.672425342,7.199672345,10.56510208,11.52160044,10.00422047,11.78912605,9.611024797,9.805743872,13.06255214,13.16412127,12.71295682
ENSG00000146555.17,12.33427329,9.878050913,10.666224,8.857980995,11.23122118,10.17367714,12.19352536,10.03204573,13.7412563,10.87267488,12.87209769,10.95346896,11.06743436,14.22769114,10.11504365,11.16804527,9.197216693,11.24376903,8.566054038,12.93055255,11.76942464,10.5849625,12.48683502,13.60351044,9.245552706,10.69174352,13.62719187,14.63254088,9.428360173,13.11195071,8.982993575,13.21280033,9.967226259,9.259743264,13.93046015,10.86959384,9.751544059,13.29791932,11.7198166,12.29260922,12.0950673,12.47623991,11.20089861,10.73809226,8.596189756,10.17866485,12.75676479,13.60281483,9.861086906,12.07781712,10.65015421,12.44604941,9.826548487,7.960001932,11.34429591,12.60779264,10.9225844,7.768184325,12.29806257,9.419960178,13.00369358,10.95128471,14.64131797,13.05579081
ENSG00000147394.17,9.285402219,11.73470962,11.83802206,9.968666793,11.00772811,11.75321675,9.818582177,12.4325419,11.44914865,10.62113611,8.577428828,9.501837185,9.965784285,11.7368247,11.49635449,11.9854862,11.7903485,10.73809226,8.6794801,8.897845456,7.442943496,10.6411486,11.03891899,9.35974956,11.54978467,10.15608308,11.81498294,10.82097669,10.14720492,10.07948478,12.17897601,8.936637939,10.61010206,11.21613956,9.436711542,10.42626475,9.390168956,12.24049322,9.930737338,11.52061868,14.87373247,10.91139199,10.01122726,9.905387005,11.38909352,11.41309898,7.930737338,10.14847658,10.16867212,10.47471995,10.63934071,10.41785251,11.22339841,9.554588852,14.46817854,8.027905997,10.93957921,7.807354922,10.712527,9.136991112,8.885696373,10.48482289,11.55937709,9.019590728
ENSG00000149150.7,11.4252159,9.519636253,11.79968636,11.28886607,12.01052811,11.71295682,13.06877828,11.58308277,11.67507492,11.37014248,10.90162116,11.88111396,12.55386924,12.9199806,11.41785251,12.35093918,11.07881795,13.61643397,9.495855027,11.50680344,14.10533564,13.27466934,11.75238065,12.98850718,10.76818432,12.95655766,12.61792656,14.10623576,12.39499851,11.2737956,11.2039597,12.85272456,12.26941893,11.7198166,12.27990072,11.4655664,12.54520583,11.98013958,12.90463462,12.0,9.236014192,12.49285462,11.61010206,13.53855271,10.95346896,11.39499851,11.96794671,13.43332463,12.1842555,12.40992124,10.98441846,12.20914871,12.73661333,8.405141463,7.754887502,12.5085376,11.70130646,11.88531506,11.91139199,12.18021998,11.33650656,12.71660514,13.15450169,13.20670915
ENSG00000149596.6,8.991521846,11.11829223,11.78504371,9.949826711,10.40726776,11.41256985,9.082149041,11.75697323,10.92035286,11.203348,8.087462841,8.622051819,8.447083226,11.19475685,12.33455263,10.50183718,11.57742883,10.45224124,8.417852515,8.668884984,7.055282436,10.09143539,9.558420713,8.495855027,10.83130724,9.73470962,11.37395266,11.54109662,11.73216743,8.0,11.15608308,7.906890596,10.47775827,11.58777752,7.960001932,9.991521846,9.105908509,11.67771964,9.103287808,10.34429591,11.85992297,10.11504365,11.52601011,10.26091953,10.37721053,12.6075615,7.942514505,8.098032083,8.781359714,10.71853288,10.10197567,10.80574387,10.32192809,8.768184325,10.72877085,8.797661526,8.50779464,8.535275377,9.172427509,8.689997971,8.233619677,10.43358544,11.13314221,9.804131021
ENSG00000151746.12,11.44035012,9.038918989,10.10852446,9.079484784,10.44604941,9.405141463,11.71553306,10.63753055,9.857980995,10.44914865,11.46352437,9.233619677,12.16679075,12.41098127,9.831307244,10.49085088,9.033423002,9.894817763,9.28077077,11.2911707,10.2632692,10.11504365,11.60084211,12.07280253,10.04302728,10.73640193,11.45994385,12.58120058,10.40194612,10.4325419,10.18115226,11.41837972,9.346513733,11.48280796,11.43879185,10.54303182,7.651051691,11.71938882,11.21735191,11.36303963,8.519636253,11.34151882,9.011227255,11.6183855,9.424166289,9.815383296,12.74462364,12.18394547,10.43671154,11.38478375,10.73047014,11.68255574,10.09671515,10.42626475,7.74819285,9.896332404,12.18146288,10.05934446,10.28193003,9.475733431,10.75988818,9.829722735,12.6144798,11.49034951
ENSG00000152137.5,10.28193003,12.64835758,13.32249154,11.56890615,11.37014248,12.92091107,10.75988818,13.78023217,12.44423844,12.6851868,8.918863237,10.01959073,10.31514956,12.31571566,14.13610998,12.17274002,13.39191483,11.42836017,9.346513733,9.714245518,8.451211112,11.85213933,11.68079903,9.575539247,12.7300455,11.19105921,12.51076417,12.71037597,13.35603924,8.562242424,13.10656294,9.611024797,12.215533,12.85953479,10.14847658,12.18115226,10.72109919,12.99964774,10.66266838,11.99116751,14.07547915,11.40194612,12.55961609,11.25561875,12.73025784,14.43156289,9.909893084,9.35974956,10.42940674,11.78994113,11.36468186,12.28800089,12.78053977,11.34429591,13.87026838,9.451211112,10.72280753,9.405141463,11.38963134,10.01959073,9.746514321,11.14784089,12.60802375,11.2772874
ENSG00000152503.8,10.83683936,9.283088353,11.06137119,11.02167404,11.15038197,10.46454575,10.93147623,10.1959873,11.67904019,11.30149619,9.799281622,11.4943556,11.39767463,11.42101286,10.21431912,11.39553414,10.68562484,11.62433855,10.26091953,11.80009099,10.29691621,11.59105477,11.51766939,11.95601308,10.65284497,11.5863707,11.79644526,12.57813678,11.70476824,12.81217731,10.53527538,10.87421293,10.57742883,11.22339841,11.92221272,11.28077077,10.65553072,11.33427329,11.30720081,10.7903485,7.491853096,12.48507456,11.25915477,12.66999228,10.55170826,11.26737193,11.11113567,12.26502894,11.03754695,11.35810171,10.61654884,11.58777752,12.27496047,9.700439718,7.118941073,10.46964182,12.25177826,12.01680829,12.16459272,11.32755264,12.04028972,11.11243951,12.12670447,11.25738784
ENSG00000152661.7,10.95419631,12.62525222,12.41600578,10.96866679,12.24555271,12.43019117,11.02236781,13.27466934,12.44397954,11.92407019,9.851749041,11.06137119,11.30777003,10.75988818,13.0175044,13.0164601,12.9076418,11.15924065,10.99576715,9.988684687,9.192292814,11.45789384,11.93073734,9.167418146,13.59607325,11.31684718,11.73470962,12.53746109,11.92962828,10.48984796,13.1401907,9.301496195,12.20884399,12.6588809,10.69696753,11.33873638,11.19105921,12.68101874,10.70043972,12.5526691,13.23974768,11.47421294,11.73343908,11.94982671,12.93055255,12.99823782,9.573647187,9.652844973,11.72366094,11.35920049,11.48028532,11.3089078,12.86727874,10.31628153,12.31118066,8.344295908,12.15797845,10.54882191,11.82017896,10.21067134,10.31628153,11.12023788,12.24347154,10.27146303
ENSG00000154330.11,10.56795608,13.58049413,14.00351791,11.73428623,11.98299357,13.32853469,11.27437815,14.32685077,12.54882191,13.6930513,9.37721053,9.769837844,11.00211178,12.7889222,14.49423058,12.96524317,14.18657855,13.21720042,10.07146236,10.09671515,8.14974712,12.4918531,11.91774501,10.22520744,13.10623576,12.07481046,13.4324114,13.32249154,12.49485558,9.252665432,13.75447,9.682994584,13.2701493,13.37164053,11.62296694,12.35507575,11.52747701,13.76123956,11.92814822,12.55961609,13.79593818,12.29949424,14.09498486,11.8004955,13.47256393,14.63787013,10.53624722,10.04439412,11.55506839,12.48255589,11.36850646,12.63934071,12.882452,12.02444712,12.42442876,10.59152235,11.38208359,9.596189756,11.17055104,10.23720996,10.69957245,11.52110964,13.48343793,12.17398937
ENSG00000157388.12,9.100662339,9.539158811,9.517669388,8.30833903,10.79279029,8.797661526,12.38640142,9.746514321,9.238404739,8.804131021,12.82257083,7.658211483,12.54930337,12.45121111,8.82336724,11.36850646,8.459431619,8.238404739,9.189824559,11.17305246,9.266786541,8.942514505,12.62753388,14.66494721,9.700439718,9.033423002,11.29404631,12.73851453,8.527477006,11.31741261,9.46760555,11.4252159,8.804131021,11.02236781,10.92999806,8.927777962,8.257387843,10.70130646,11.94434603,9.975847968,8.113742166,10.4767462,6.658211483,13.00755293,8.921840937,9.902375114,13.90209243,11.81698362,8.625708843,10.15608308,9.616548844,9.712527,9.912889336,10.16490693,8.326429487,8.768184325,9.491853096,10.41996018,11.49285462,8.717676423,10.50878516,12.27175481,12.79522797,10.24911345
ENSG00000157554.17,9.511752654,10.19229281,11.52991853,7.6794801,13.65306898,10.29576893,15.17383326,10.01262454,9.121533517,8.366322214,13.63163181,8.0,14.33580903,14.72776095,9.903881846,13.96749647,8.463524373,7.924812504,8.936637939,8.495855027,7.098032083,8.714245518,14.01087772,14.68458427,9.236014192,9.33315535,14.67766459,9.797661526,9.434628228,8.960001932,9.960001932,14.64880695,9.388017285,10.15101654,7.807354922,8.46760555,9.339850003,9.319672121,8.257387843,10.36084708,8.668884984,9.266786541,8.022367813,9.786269628,9.769837844,10.78463485,14.98098745,13.44281394,9.076815597,8.519636253,8.797661526,9.5980525,9.262094845,9.17990909,8.144658243,6.22881869,9.548821908,8.945443836,12.23780747,7.076815597,8.927777962,12.66977089,14.67683861,14.17554955
ENSG00000158106.11,11.04644195,9.791162889,10.26209485,9.861086906,10.58777752,9.390168956,9.782998209,9.964340868,11.22641219,9.383704292,10.81217731,10.52552081,10.21431912,11.29404631,9.199672345,11.15987134,9.787902559,12.53697567,11.44708323,10.9708249,11.20579325,10.07547915,10.74819285,12.10033382,10.3858624,10.63026713,10.09143539,11.19352536,9.670656249,11.80896417,9.105908509,11.9068906,11.89822347,11.16804527,10.97297979,10.29691621,9.2644426,10.03617361,10.96072599,10.16364968,10.04848687,10.87651695,9.592457037,9.060695932,8.21916852,10.48280796,10.53040634,11.22881869,10.91438513,10.34651373,11.12605912,12.17367714,10.94763694,3.459431619,10.68650053,10.29001885,11.07481046,10.59245704,10.02928723,10.42416629,9.682994584,10.97297979,9.303780748,11.73047014
ENSG00000158164.6,10.56033283,7.339850003,10.38801729,9.957102042,9.312882955,9.008428622,10.34872815,9.951284715,7.900866808,9.262094845,8.375039431,10.02236781,10.52454172,10.86727874,9.06608919,10.54978467,9.247927513,10.72109919,10.22400167,10.25974326,10.81137469,12.42311591,11.29001885,11.5863707,7.693486957,11.57553925,10.79197682,13.0390904,8.717676423,11.16302064,10.27029533,11.29347165,10.20579325,11.28250931,11.04234338,8.804131021,8.784634846,9.882643049,10.75321675,11.28366717,3.321928095,9.820178962,10.88493365,12.34401844,10.78135971,8.447083226,11.35038674,11.9432474,10.03204573,9.792790294,9.174925683,8.997179481,10.19844504,5.95419631,3.906890596,11.31797782,11.82575383,10.34096276,9.695228291,9.6794801,10.13314221,9.951284715,11.76279726,10.73640193
ENSG00000159182.4,12.86108691,8.370687407,12.55098721,12.95564991,11.96830679,10.29462075,13.05849915,11.8622499,9.674192268,12.08878824,10.34540525,12.65642486,13.8390069,13.11048331,12.10656294,12.28771238,11.08214904,13.06288938,11.75905594,11.93110683,10.6183855,13.30961846,11.23959853,11.75572215,10.50581155,12.94086414,12.69370474,13.21264837,10.68999797,2.321928095,11.50779464,13.52258153,10.50481899,12.41706135,12.18146288,11.77643303,9.792790294,12.16679075,12.39365859,10.79360331,1.584962501,12.23720996,12.52135506,10.52160044,12.13282101,11.22821744,12.97513146,12.40540742,11.67860014,11.62844554,11.97369737,10.9403136,11.83209885,6.988684687,3.169925001,14.05095397,12.04814625,12.25797706,11.4812949,10.9893945,8.209453366,13.09786753,12.98797452,12.69740201
ENSG00000159184.7,15.25613496,12.87977468,15.12747046,13.94854975,14.79776284,14.29512319,15.33960647,15.61700823,13.53855271,14.36406624,13.47192919,14.49866225,15.78143656,15.37289906,15.61111127,15.38005515,14.93216861,15.95911899,14.36830183,15.85028452,13.73788108,15.19437213,14.79004298,14.88993169,14.28944258,15.66261275,15.01367161,16.45744501,14.35342254,14.27765064,15.35480034,14.75535705,13.68485818,14.78545247,15.25129748,14.52037314,14.0891194,15.22370008,15.33842302,14.73460378,5.781359714,15.41801729,15.14974712,15.07230012,14.9353032,13.90435238,15.5896804,16.12636166,14.81928099,14.99740003,14.39540025,14.41725918,15.41646769,10.60177079,6.64385619,15.19537221,15.06284723,14.54399845,14.31493722,14.40627145,14.86887077,14.72845201,15.09151803,15.33063682
ENSG00000159263.14,10.99576715,6.129283017,11.38801729,10.59339112,11.69479315,12.45891921,12.27903014,9.577428828,11.16239133,11.42888355,11.53138146,11.91401133,11.70476824,13.33831855,10.23601419,12.23810614,7.839203788,10.74651432,11.93258387,12.33455263,10.65194861,12.06474276,12.15671514,13.57978733,11.10721708,11.31797782,12.74020239,13.45827844,11.68431031,12.49060021,8.413627929,12.36139553,11.24198315,11.47421294,12.73851453,12.35314683,11.19229281,12.47598669,12.03204573,11.74693414,6.044394119,13.05018877,10.79279029,12.90086681,9.881113961,9.607330314,11.53770375,11.99647349,12.85447883,12.47876962,11.04234338,12.64588355,12.57056729,10.64925618,6.022367813,8.689997971,12.78504371,11.9436137,12.38019047,11.37612539,12.37286506,11.57837269,12.63934071,12.29347165
ENSG00000159674.10,15.88510053,15.24358311,15.75311226,13.22052948,14.20051551,15.151413,12.72067179,14.43514934,15.30424436,14.67821499,16.15036213,16.19159904,14.50314248,14.39660478,15.62722037,16.00908504,15.71502355,18.4875653,13.12976598,18.1322286,14.10615396,15.44840673,14.84588203,17.56030298,14.85929212,17.29123366,16.8077574,16.18367415,14.00615073,15.97228429,16.51653107,14.19974902,16.08063018,16.84260815,17.22808589,15.80092517,17.38559281,13.39432871,17.57706734,15.07564627,8.982993575,17.72708951,17.12534284,11.89708913,13.46658634,16.42893261,17.66310636,18.53734734,17.18494312,18.52444224,16.76073294,18.02377601,15.95864333,9.761551232,8.511752654,17.16711429,16.96009246,15.80697749,16.04007563,17.24223442,16.95072675,14.52196843,14.66033022,12.84156435
ENSG00000160180.15,14.09127008,8.463524373,14.11113567,13.74273048,8.900866808,12.76839112,9.21916852,11.84077792,10.78708632,13.69577203,7.942514505,14.51107314,11.73851453,13.01384605,11.74146699,10.04028972,10.68999797,16.8847429,11.4655664,11.97477307,14.92221272,16.06168761,9.977279923,10.15987134,11.08148344,15.88343085,12.32192809,13.24911345,13.69978932,10.07146236,10.2179577,10.60177079,12.10623576,14.5829652,13.96884676,15.72885055,14.88703017,9.394462695,15.08841559,14.93815528,6.930737338,15.85043104,15.01789582,13.60478486,11.63934071,10.81698362,10.39016896,12.79461893,13.07363951,13.42678889,12.2903069,11.00632608,14.79543092,7.011227255,6.523561956,14.29799095,12.52625469,14.85223688,12.22188916,16.41065009,13.79309523,10.8273427,9.548821908,12.12282799
ENSG00000162614.17,9.533329732,11.37395266,11.63934071,9.68474862,11.19229281,10.60825482,9.499845887,12.04746477,10.53818893,11.53527538,9.290018847,9.808964175,9.517669388,10.83999107,12.66844183,11.0,11.77561028,8.603626345,9.330916878,9.252665432,8.471675214,10.02375435,9.929258409,9.071462363,11.2366122,10.25148241,10.97369737,11.75405237,12.45018025,8.882643049,11.91849059,8.027905997,10.99929539,11.53186878,9.240791332,10.67419227,9.620219826,11.5137276,9.46760555,10.59712143,11.91026796,10.24792751,10.81698362,10.97727992,10.93663794,13.60767707,9.221587121,8.842350343,9.283088353,10.43983088,10.4314976,11.28308835,10.73724734,11.56128795,11.06608919,7.22881869,9.815383296,9.25502857,9.442943496,8.707359132,9.424166289,10.54785851,12.3426303,9.370687407
ENSG00000163017.12,14.27656064,15.9685318,17.08883999,15.51954412,14.76906299,16.35228487,13.80906469,16.81861962,16.13470707,16.34739645,12.52747701,13.8637991,13.1401907,16.54244246,17.12920251,15.23537854,16.37495456,15.95233175,12.03617361,13.26091953,11.71467483,15.67386113,14.76160317,12.94196459,15.38370429,14.53509308,15.80461002,15.78046287,15.36279998,11.40620501,16.41473478,13.24079133,15.52160044,16.55074679,13.37340896,15.19567979,13.48871885,16.76749911,14.13482737,15.07259321,17.13644047,15.11768368,16.82267041,14.25900761,15.48334345,17.79222472,13.13891172,12.89197352,13.75290327,15.50376364,14.61591695,15.15117514,15.09259199,13.61861492,16.33198408,14.35514459,13.0610336,13.54737656,14.92383813,14.46448194,13.25606123,15.29910067,16.0927365,15.44436787
ENSG00000163431.12,11.80534083,14.35817041,14.14855602,12.43671154,13.52147776,13.57790084,11.92777796,14.79055214,13.28958667,13.93810933,10.67860014,11.35920049,11.41837972,13.22475539,14.77710117,13.05680704,14.12120972,12.58754314,11.52796564,11.30378075,10.09934781,12.37612539,12.30947635,11.36632221,13.29088282,12.41177578,13.48809118,14.30705847,13.23182118,10.49685378,14.25532369,10.84705735,13.47116713,13.99214173,11.53818893,12.82057788,11.92407019,13.98058589,11.72877085,12.75530489,14.2806258,12.66066448,13.51939054,13.17211493,13.52979655,15.34103228,11.25915477,11.033423,11.40779885,12.84058125,12.62935662,13.51803838,13.25827158,12.59781979,13.05018877,10.84627391,11.4372319,11.31854281,11.44449729,11.04780555,11.16113188,12.8273427,14.11902216,12.01297365
ENSG00000166206.12,10.78871833,8.511752654,9.794415866,9.199672345,10.53040634,10.16867212,12.00737773,10.27612441,10.86108691,9.820178962,10.83920379,4.807354922,11.99116751,11.99045857,10.76901132,11.57222651,10.17741954,8.721099189,10.09803208,12.8291281,9.733015322,9.060695932,11.30720081,11.41415668,9.816983623,8.768184325,11.55074679,12.63390341,7.700439718,9.240791332,9.796039609,10.51471405,7.686500527,6.820178962,9.121533517,6.882643049,10.04848687,11.94873224,10.17492568,10.12541347,7.321928095,11.25502857,6.807354922,12.33539035,9.908392621,11.29863541,11.82017896,12.26033152,10.27961058,10.62935662,9.805743872,8.832890014,11.15481811,9.098032083,7.658211483,9.440869168,9.499845887,9.214319121,10.68123841,8.28077077,10.09671515,10.79766153,10.56605404,11.6891244
ENSG00000166743.8,9.278449458,9.224001674,11.44449729,10.94982671,8.86727874,13.09687984,13.49934763,11.37558251,7.87036472,11.14402087,10.77725532,13.89443885,9.116343961,13.79085755,10.28540222,12.18394547,10.52943055,12.9909903,12.10033382,10.68562484,13.4478581,13.58425789,12.68584381,13.55782266,9.079484784,13.76497523,12.84568606,14.20983409,10.86882255,14.88783938,11.41151099,13.25959616,12.6163191,11.23900176,13.04780555,12.07614753,11.59944798,9.625708843,15.20135818,11.03686045,7.721099189,10.95419631,12.51545346,13.94927958,11.49785184,8.592457037,11.38424412,9.592457037,12.82972274,8.17990909,9.084808388,11.12799432,13.6906528,9.77148947,7.787902559,9.714245518,14.93833909,13.70520038,12.14210706,14.15971369,9.477758266,13.92555444,13.05985141,13.78637174
ENSG00000166840.12,12.63549141,8.108524457,11.50779464,10.84862294,8.487840034,11.55074679,12.79968636,9.693486957,9.782998209,9.847057346,11.79197682,12.85681455,11.59944798,14.00088028,9.960001932,13.03187348,9.751544059,11.29347165,10.47167521,13.60825482,12.56629193,12.58355293,11.96758653,13.97244137,10.35645197,10.29462075,12.76570049,12.76756377,10.12928302,12.84450963,10.57648435,12.46326892,11.56033283,11.83407595,13.55614677,11.09737377,9.571752644,11.89935692,13.46237446,12.18920683,2.807354922,13.14306428,12.16459272,12.36495538,10.30833903,11.8837888,10.88798213,13.28713519,11.39016896,12.39365859,11.53576138,12.19013332,12.69130733,9.789533645,5.0,11.16490693,11.14529533,12.67991988,11.09341756,11.99541385,11.47116713,12.5389164,12.78647385,13.57672053
ENSG00000167332.7,14.91340369,7.491853096,14.5599745,13.12007584,12.28742381,14.40347811,15.95057868,13.86011703,9.992938336,13.33203655,12.4714212,14.99594377,14.55002526,16.8928748,12.14210706,13.25355206,11.47725232,14.46135154,9.385862401,16.7074535,13.32685077,15.21977355,14.59531577,9.769837844,12.183015,15.12863881,15.34113656,14.79446664,15.38008898,10.23601419,13.20212382,15.2385167,10.52649924,15.23944936,15.54158066,14.56807487,10.85642553,15.02483666,16.77674144,16.63056576,6.044394119,16.40842926,12.4236412,16.78760928,13.84901407,10.5137276,12.8029202,16.61017417,14.3393629,15.29906489,13.65776504,15.0757716,15.04413794,11.3858624,7.139551352,13.78963553,14.96988113,15.52389882,15.69634273,14.92467335,11.91550596,15.96598715,15.42714913,16.30204982
ENSG00000167747.12,14.95664841,11.29001885,13.6708775,12.49460562,14.00272713,13.25797706,14.64638995,13.40832974,14.21310422,13.16694763,12.85428402,13.60802375,14.97297979,14.28504092,14.15014393,14.45693189,13.53697567,16.72817297,13.86302471,14.11072798,13.94991788,14.84328316,14.23616372,15.74493893,13.3693247,15.53439408,13.87305955,14.42587152,13.28742381,14.94795649,12.9918761,14.47503674,14.89325412,14.10484442,13.16647695,13.39473063,13.79472046,13.35287105,14.13282101,14.22219114,10.1382718,14.82510785,13.53235593,13.5070513,12.79705352,14.04114577,14.62313847,14.49841294,14.14402087,14.93700593,13.88807729,14.90815803,14.08746284,7.942514505,10.47876962,14.82366578,13.56854995,13.26018448,13.42940674,14.24161081,14.00474716,13.65553072,14.40633789,15.82326771
ENSG00000168077.12,9.475733431,12.21280033,11.49835061,10.29462075,11.45172627,11.51914479,9.988684687,12.38073161,10.78217919,11.12282799,8.566054038,9.609178738,9.864186145,10.25266543,11.61378946,11.24970606,11.82654849,10.83368075,9.891783703,9.513727596,8.348728154,10.16364968,10.67330908,10.64835758,11.86263736,10.57080444,10.64745843,11.44346161,11.29806257,8.933690655,11.8761332,8.918863237,11.38694025,11.48733762,9.394462695,10.57459353,9.850186838,11.39124359,9.428360173,10.81378119,14.05307739,10.60269887,11.13121391,10.5526691,10.81618368,13.25015035,9.011227255,8.962896005,10.50084188,10.77478706,10.77807713,10.37937837,11.11634396,9.796039609,13.73703604,8.611024797,10.69609817,9.575539247,9.390168956,9.11113567,9.415741768,10.22037833,11.59991284,9.503825738
